,id,customer_id,start_latitude,start_longitude,srid,net_price
7958,3213839,178792,51.928642,4.46252,28992,42
7959,3213840,20873,51.924084,4.51869,28992,482
7960,3213841,22771,51.905216,4.488033,28992,353
7961,3213842,22117,51.926743,4.467957,28992,386
7962,3213844,43683,51.906052,4.489843,28992,311
7963,3213850,37713,51.92062,4.511135,28992,10
7964,3213853,23786,51.921597,4.479872,28992,66
7965,3213854,65298,51.931442,4.5029,28992,346
7966,3213861,39956,51.924751,4.509254,28992,110
7967,3213864,23786,51.92165,4.479937,28992,276
7968,3213867,13765,51.950958,4.552661,28992,198
7969,3213870,44435,51.90686,4.490062,28992,184
7970,3213873,184696,51.910511,4.522481,28992,412
7971,3213880,33464,51.917839,4.472583,28992,456
7972,3213884,104665,51.915535,4.47708,28992,147
7973,3213886,36302,51.923615,4.51124,28992,415
7974,3213894,27669,51.917072,4.478497,28992,170
7975,3213898,15555,51.923756,4.48324,28992,481
7976,3213899,61219,51.923111,4.472132,28992,165
7977,3213900,176591,51.950996,4.552695,28992,378
7978,3213901,71169,51.968731,4.484785,28992,432
7979,3213904,65298,51.931561,4.502972,28992,142
7980,3213905,160009,51.909248,4.523489,28992,496
7981,3213908,105023,51.911282,4.490867,28992,210
7982,3213910,34863,51.905338,4.488272,28992,137
7983,3213912,22675,51.94215,4.460516,28992,374
7984,3213913,75911,51.939159,4.479243,28992,165
7985,3213917,17566,51.923607,4.49162,28992,446
7986,3213918,136302,51.928482,4.507453,28992,265
7987,3213919,53971,51.918259,4.447263,28992,27
7988,3213925,17566,51.924278,4.491807,28992,125
7989,3213927,34368,51.922554,4.473727,28992,445
7990,3213929,62760,51.917057,4.469439,28992,245
7991,3213930,22771,51.906864,4.490003,28992,313
7992,3213931,62760,51.922771,4.493175,28992,426
7993,3213933,34863,51.906151,4.489247,28992,162
7994,3213934,43683,51.906734,4.490122,28992,97
7995,3213940,59248,51.917511,4.478273,28992,474
7996,3213941,49968,51.919884,4.513045,28992,257
7997,3213944,22117,51.926792,4.468017,28992,360
7998,3213953,48211,51.925228,4.483438,28992,256
7999,3213955,83646,51.934341,4.46637,28992,105
8000,3213956,48666,51.931808,4.502745,28992,417
8001,3213958,27074,51.921322,4.488632,28992,46
8002,3213960,77518,51.938858,4.471673,28992,469
8003,3213961,49968,51.91991,4.51305,28992,337
8004,3213963,38705,51.919933,4.512887,28992,436
8005,3213969,20368,51.919842,4.511271,28992,141
8006,3213970,53585,51.937298,4.477255,28992,201
8007,3213973,21279,51.92197,4.468236,28992,457
8008,3213974,67969,51.924519,4.481518,28992,87
8009,3213978,22675,51.942184,4.460472,28992,399
8010,3213979,38705,51.919968,4.512872,28992,487
8011,3213981,67969,51.925159,4.483455,28992,158
8012,3213984,12402,51.910294,4.477622,28992,38
8013,3213986,18117,51.914516,4.475195,28992,263
8014,3213989,188333,51.922775,4.532535,28992,488
8015,3213991,27074,51.923187,4.496543,28992,388
8016,3213993,108871,51.934185,4.47434,28992,137
8017,3213995,83138,51.922653,4.47592,28992,367
8018,3213997,61783,51.922745,4.481733,28992,229
8019,3213998,41144,51.920555,4.510317,28992,289
8020,3213999,21279,51.922661,4.47582,28992,312
8021,3214000,58585,51.916927,4.471882,28992,302
8022,1007616,30629,51.931782,4.473325,28992,18
8023,3214001,45309,51.918972,4.487797,28992,114
8024,3214002,36827,51.923306,4.471712,28992,61
8025,3214006,56294,51.92514,4.483423,28992,369
8026,3214007,41144,51.919861,4.511305,28992,7
8027,3214009,13120,51.90638,4.526297,28992,214
8028,3214012,47794,51.933655,4.479918,28992,126
8029,3214014,38705,51.919846,4.513025,28992,237
8030,3214017,58585,51.917114,4.469525,28992,28
8031,3214018,190572,51.921528,4.532883,28992,271
8032,3214019,19471,51.927368,4.47556,28992,219
8033,3214020,67969,51.927376,4.475587,28992,143
8034,3214021,42069,51.917122,4.469538,28992,243
8035,3214023,20873,51.925121,4.513375,28992,7
8036,3214025,33932,51.916271,4.479365,28992,148
8037,3214027,14454,51.922348,4.489805,28992,234
8038,3214030,20844,51.910717,4.497837,28992,388
8039,3214032,49175,51.917393,4.477113,28992,11
8040,3214034,68622,51.93372,4.463105,28992,226
8041,3214039,38705,51.921349,4.503664,28992,448
8042,3214043,188333,51.924919,4.535617,28992,234
8043,3214044,17451,51.916756,4.479856,28992,67
8044,3214046,20970,51.921425,4.503772,28992,309
8045,3214048,175689,51.921574,4.481317,28992,447
8046,3214050,24068,51.934818,4.481243,28992,398
8047,3214051,18117,51.913895,4.466787,28992,24
8048,3214052,67372,51.900398,4.47774,28992,241
8049,3214053,14454,51.92223,4.489624,28992,213
8050,3214056,94395,51.921844,4.493475,28992,79
8051,3214057,175689,51.923119,4.478132,28992,411
8052,3214058,70037,51.914131,4.457065,28992,9
8053,3214061,141864,51.917156,4.469622,28992,494
8054,3214062,32834,51.923115,4.496517,28992,72
8055,3214063,55444,51.945229,4.487122,28992,94
8056,3214065,107915,51.922638,4.47591,28992,479
8057,3214076,123053,51.920502,4.491738,28992,224
8058,3214077,175689,51.919579,4.476107,28992,91
8059,3214079,67552,51.920502,4.491724,28992,58
8060,3214080,20990,51.915394,4.48653,28992,494
8061,3214081,32834,51.927719,4.481147,28992,5
8062,3214084,160009,51.909294,4.523457,28992,19
8063,3214085,19134,51.92244,4.504658,28992,358
8064,3214086,19034,51.923573,4.474872,28992,453
8065,3214089,21436,51.921955,4.487916,28992,454
8066,3214092,96444,51.945084,4.473207,28992,223
8067,3214096,170735,51.917141,4.52358,28992,312
8068,3214098,48238,51.92091,4.491052,28992,303
8069,3214100,134879,51.90844,4.463654,28992,326
8070,3214102,23326,51.928368,4.465903,28992,384
8071,3214108,22675,51.942844,4.460882,28992,405
8072,3214110,50683,51.904079,4.454548,28992,350
8073,3214114,78671,51.906681,4.489247,28992,487
8074,3214115,41292,51.927311,4.518825,28992,286
8075,3214117,92554,51.910069,4.477622,28992,86
8076,3214118,30190,51.93182,4.47501,28992,314
8077,3214124,170735,51.918434,4.510463,28992,306
8078,3214129,15355,51.93,4.483175,28992,229
8079,3214176,44678,51.924168,4.46893,28992,376
8080,3214131,21370,51.910095,4.477535,28992,370
8081,3214132,94395,51.923512,4.47885,28992,27
8082,3214134,127983,51.917183,4.523519,28992,13
8083,3214136,50199,51.923012,4.47455,28992,214
8084,3214138,23061,51.914974,4.465573,28992,107
8085,3214139,47714,51.921787,4.49359,28992,107
8086,3214142,32385,51.927853,4.510347,28992,153
8087,3214145,21540,51.94521,4.480272,28992,385
8088,3214147,22403,51.922707,4.475907,28992,477
8089,3214149,44788,51.916653,4.485268,28992,145
8090,3214150,60876,51.916416,4.443008,28992,353
8091,3214155,60876,51.915447,4.441297,28992,348
8092,3214160,69858,51.930832,4.461222,28992,374
8093,3214161,78671,51.910172,4.477605,28992,185
8094,3214170,156507,51.919678,4.476789,28992,31
8095,3214172,46561,51.925964,4.486114,28992,348
8096,3214174,22403,51.923435,4.478832,28992,471
8097,3214178,23469,51.927334,4.475375,28992,285
8098,3214179,44886,51.923943,4.496498,28992,53
8099,3214180,50057,51.922256,4.494942,28992,15
8100,3214184,28865,51.920715,4.481857,28992,346
8101,3214185,56173,51.914711,4.48605,28992,146
8102,3214186,78671,51.91008,4.477543,28992,458
8103,3214188,67969,51.923519,4.47711,28992,162
8104,3214189,15944,51.931591,4.502952,28992,355
8105,3214192,20020,51.949989,4.488022,28992,68
8106,3214171,63686,51.931103,4.507142,28992,201
8107,3214135,116028,51.920315,4.4967,28992,35
8108,3214196,19399,51.919643,4.47611,28992,170
8109,3214198,43683,51.916649,4.477778,28992,320
8110,3214199,57319,51.914413,4.465913,28992,389
8111,3214203,50057,51.922955,4.499562,28992,407
8112,3214207,22675,51.942223,4.460458,28992,397
8113,3214209,187436,51.918945,4.44712,28992,467
8114,3214213,38662,51.924744,4.510607,28992,421
8115,3214215,68431,51.931484,4.467474,28992,152
8116,3214216,50683,51.904148,4.454504,28992,393
8117,3214201,53124,51.924534,4.489656,28992,280
8118,3214227,19399,51.919743,4.476022,28992,190
8119,3214231,50020,51.921959,4.514307,28992,109
8120,3214235,32385,51.911087,4.526415,28992,271
8121,3214239,19756,51.933632,4.462966,28992,243
8122,3214241,173768,51.921379,4.503757,28992,286
8123,3214247,35678,51.917812,4.479582,28992,317
8124,3214249,19034,51.923717,4.474825,28992,348
8125,3214250,50531,51.923378,4.47166,28992,182
8126,3214251,61121,51.937256,4.49798,28992,205
8127,3214253,19091,51.915638,4.45606,28992,113
8128,3214254,83138,51.917118,4.469635,28992,242
8129,3214256,83138,51.922684,4.47587,28992,269
8130,3214258,28051,51.906467,4.496922,28992,71
8131,3214260,21370,51.910122,4.477654,28992,292
8132,3214261,155850,51.907036,4.48971,28992,90
8133,3214263,33593,51.921555,4.484053,28992,499
8134,3214265,51630,51.911705,4.48288,28992,118
8135,3214268,109015,51.925827,4.50619,28992,79
8136,3214233,123247,51.922764,4.476005,28992,330
8137,3214228,24167,51.929989,4.48324,28992,94
8138,3214271,190572,51.923767,4.468635,28992,38
8139,3214276,108648,51.921158,4.478303,28992,388
8140,3214278,36958,51.928001,4.474595,28992,314
8141,3214281,32600,51.916866,4.446285,28992,297
8142,3214282,2708,51.925102,4.513578,28992,341
8143,3214286,24176,51.918598,4.477129,28992,497
8144,3214291,30190,51.932018,4.471378,28992,374
8145,3214293,82440,51.918388,4.510442,28992,364
8146,3214294,181968,51.913658,4.434627,28992,432
8147,3214297,25569,51.92297,4.469582,28992,253
8148,3214299,50219,51.906239,4.460047,28992,480
8149,3214303,28827,51.920624,4.473363,28992,176
8150,3214307,187251,51.917831,4.466237,28992,359
8151,3214308,24272,51.908455,4.45829,28992,307
8152,3214310,16860,51.92382,4.504463,28992,150
8153,3214319,140754,51.92794,4.474705,28992,499
8154,3214320,79797,51.921295,4.472387,28992,140
8155,3214322,102593,51.931381,4.4685,28992,328
8156,3214323,188015,51.902924,4.496487,28992,299
8157,3214324,23882,51.930912,4.50609,28992,162
8158,3214325,178425,51.93195,4.455622,28992,447
8159,3214326,58093,51.935474,4.491408,28992,182
8160,3214328,82440,51.918861,4.510258,28992,136
8161,3214330,124840,51.916538,4.44918,28992,385
8162,3214331,48478,51.914776,4.465662,28992,465
8163,3214332,56440,51.906872,4.489335,28992,161
8164,3214335,64430,51.914848,4.465595,28992,297
8165,3214337,22675,51.942825,4.46088,28992,445
8166,3214343,56628,51.90469,4.486643,28992,229
8167,3214348,56440,51.901642,4.486585,28992,216
8168,3214349,128239,51.932568,4.50468,28992,475
8169,3214350,56628,51.906921,4.489348,28992,495
8170,3214351,56440,51.904682,4.486685,28992,458
8171,3214356,22403,51.916737,4.446835,28992,278
8172,3214362,179633,51.943336,4.473912,28992,467
8173,3214363,121758,51.919193,4.527019,28992,269
8174,3214365,59283,51.910133,4.477558,28992,479
8175,3214366,13332,51.921494,4.51081,28992,441
8176,3214368,68886,51.935108,4.479552,28992,493
8177,3214369,68361,51.920765,4.511623,28992,139
8178,3214370,50822,51.932945,4.486987,28992,308
8179,3214372,140754,51.927895,4.474864,28992,153
8180,3214375,18255,51.921387,4.482777,28992,125
8181,3214382,169134,51.916592,4.45193,28992,390
8182,3214385,83923,51.917183,4.523557,28992,337
8183,3214387,67372,51.896694,4.523648,28992,67
8184,3214388,176024,51.931347,4.468524,28992,493
8185,3214391,27540,51.923916,4.507268,28992,203
8186,3214392,49050,51.931015,4.470287,28992,95
8187,3214394,102593,51.93111,4.459917,28992,176
8188,3214398,12243,51.921597,4.470947,28992,301
8189,3214395,29783,51.904613,4.486465,28992,488
8190,3214401,25569,51.922813,4.469735,28992,42
8191,3214404,48478,51.914883,4.46554,28992,300
8192,3214408,183799,51.926548,4.510405,28992,154
8193,3214415,187251,51.917122,4.469663,28992,91
8194,3214416,13332,51.918839,4.510593,28992,81
8195,3214417,36958,51.928051,4.474682,28992,134
8196,3214418,68884,51.927578,4.456012,28992,131
8197,3214419,23741,51.920792,4.473307,28992,401
8198,3214420,31774,51.933083,4.472404,28992,370
8199,3214421,23741,51.91713,4.469628,28992,172
8200,3214424,36958,51.927658,4.475075,28992,176
8201,3214354,35208,51.906757,4.475932,28992,274
8202,3214429,23741,51.920845,4.473417,28992,437
8203,3214433,65565,51.921291,4.472456,28992,349
8204,3214434,57962,51.938911,4.471632,28992,262
8205,3214435,176024,51.935806,4.476728,28992,110
8206,3214441,171936,51.929096,4.499903,28992,262
8207,3214442,142820,51.9067,4.488904,28992,29
8208,3214443,125141,51.921284,4.493405,28992,333
8209,3214447,27833,51.927261,4.479615,28992,166
8210,3214448,124402,51.935692,4.490443,28992,280
8211,3214449,22675,51.942871,4.460852,28992,408
8212,3214452,40380,51.912628,4.466882,28992,307
8213,3214457,43255,51.922623,4.501042,28992,82
8214,3214458,50683,51.921516,4.53282,28992,221
8215,3214459,41276,51.927986,4.48895,28992,93
8216,3214428,47573,51.922768,4.469785,28992,403
8217,3214464,32834,51.917568,4.47691,28992,273
8218,3214465,17334,51.922245,4.500358,28992,57
8219,3214466,32515,51.913078,4.45914,28992,164
8220,3214468,48478,51.915676,4.459963,28992,243
8221,3214474,68361,51.9207,4.51161,28992,473
8222,3214476,24272,51.908951,4.458185,28992,196
8223,3214477,32834,51.916595,4.477985,28992,154
8224,3214479,37216,51.942177,4.460505,28992,401
8225,3214482,95110,51.917213,4.484364,28992,349
8226,3214483,51326,51.921089,4.53232,28992,310
8227,3214486,23061,51.916103,4.466337,28992,168
8228,3214490,190242,51.918739,4.46342,28992,441
8229,3214492,56440,51.906666,4.489373,28992,1
8230,3214494,79797,51.915718,4.466358,28992,486
8231,3214497,47241,51.927406,4.509472,28992,360
8232,3214499,17451,51.938538,4.479815,28992,406
8233,3214505,56440,51.906773,4.489347,28992,260
8234,3214508,32780,51.919003,4.473128,28992,33
8235,3214510,58530,51.920242,4.512557,28992,38
8236,3214511,188015,51.899925,4.478912,28992,436
8237,3214512,61037,51.90163,4.486623,28992,374
8238,3214513,13648,51.920963,4.474457,28992,138
8239,3214514,60469,51.920662,4.50979,28992,153
8240,5266990,162373,51.935991664338,4.4938249968152,28992,25
8241,3214515,14402,51.915958,4.477869,28992,134
8242,3214516,191571,51.922562,4.492265,28992,148
8243,3214517,187030,51.939548,4.482125,28992,42
8244,3214518,16860,51.923725,4.504513,28992,217
8245,3214519,57962,51.919731,4.472245,28992,470
8246,3214521,129054,51.913898,4.46685,28992,28
8247,3214532,124840,51.91573,4.451738,28992,64
8248,3214534,16860,51.920712,4.509785,28992,460
8249,3214536,27382,51.925713,4.454093,28992,384
8250,3214538,18235,51.938339,4.480847,28992,372
8251,3214539,12402,51.92239,4.482053,28992,183
8252,3214540,130140,51.905903,4.487665,28992,164
8253,3214541,62131,51.905945,4.46554,28992,73
8254,3214544,38031,51.934326,4.48329,28992,362
8255,3214545,38052,51.9217,4.470762,28992,344
8256,3214548,56237,51.925205,4.51722,28992,441
8257,3214550,128239,51.932461,4.504848,28992,22
8258,3214553,76648,51.922256,4.482638,28992,411
8259,3214556,22839,51.90419,4.458655,28992,245
8260,3214840,83923,51.921051,4.499094,28992,262
8261,3214844,21370,51.915722,4.476572,28992,475
8262,3214846,94395,51.934353,4.45939,28992,393
8263,3214850,124840,51.915112,4.474817,28992,104
8264,3214851,19286,51.945522,4.48304,28992,54
8265,3214853,158518,51.915779,4.459897,28992,302
8266,3214857,171547,51.920712,4.475905,28992,199
8267,3214858,152507,51.921757,4.458923,28992,303
8268,3214859,78671,51.90704,4.490208,28992,177
8269,3214860,86581,51.912407,4.429998,28992,249
8270,3214864,41276,51.923538,4.495983,28992,416
8271,3214865,19126,51.938446,4.471355,28992,450
8272,3214866,155626,51.916367,4.479993,28992,259
8273,3214868,95253,51.916515,4.470607,28992,202
8274,3214874,24272,51.909458,4.458018,28992,272
8275,3214875,163953,51.896603,4.523548,28992,2
8276,3214876,26213,51.94606,4.479138,28992,259
8277,3214877,18235,51.938583,4.47975,28992,181
8278,3214878,16860,51.928638,4.510645,28992,364
8279,3214879,180429,51.920498,4.490891,28992,278
8280,3214891,61837,51.926174,4.517838,28992,208
8281,3214892,78930,51.931034,4.499092,28992,449
8282,3214893,129054,51.914589,4.46564,28992,484
8283,3214895,23783,51.934406,4.483573,28992,128
8284,3214896,64899,51.924335,4.468966,28992,492
8285,3214897,74548,51.919254,4.510297,28992,195
8286,3214903,121188,51.917072,4.475865,28992,6
8287,3214904,130531,51.920219,4.473528,28992,450
8288,3214910,22379,51.922043,4.511123,28992,176
8289,3214912,121188,51.916634,4.469676,28992,340
8290,3214914,188566,51.908558,4.45761,28992,148
8291,3214922,133260,51.928158,4.50808,28992,356
8292,3214923,133260,51.928726,4.510152,28992,128
8293,3214928,44884,51.928631,4.482862,28992,46
8294,3214929,188566,51.90844,4.457537,28992,233
8295,3214870,135609,51.916222,4.490013,28992,478
8296,3214933,93425,51.917278,4.523013,28992,223
8297,3214934,121188,51.916965,4.469435,28992,362
8298,3214938,152507,51.921719,4.458912,28992,304
8299,3214945,56082,51.938095,4.476995,28992,71
8300,3214946,31691,51.925331,4.476702,28992,324
8301,3214950,34309,51.92012,4.500122,28992,25
8302,3214952,79797,51.915703,4.466318,28992,341
8303,3214956,28051,51.916813,4.477938,28992,465
8304,3214957,75694,51.924129,4.468877,28992,400
8305,3214960,23017,51.916592,4.528323,28992,13
8306,3214968,52933,51.922424,4.510283,28992,362
8307,3214969,39085,51.922073,4.495318,28992,206
8308,3214971,26812,51.923141,4.4944,28992,178
8309,3214973,101367,51.916946,4.469567,28992,95
8310,3214977,65168,51.913357,4.460962,28992,226
8311,3214982,69571,51.917095,4.48,28992,500
8312,3214984,27074,51.919277,4.530103,28992,367
8313,3214985,64023,51.911278,4.478189,28992,476
8314,3214987,170486,51.89991,4.479084,28992,52
8315,3214994,185843,51.933964,4.486661,28992,26
8316,3214995,146120,51.89365,4.526341,28992,23
8317,3214996,29921,51.909222,4.478873,28992,433
8318,3215000,36229,51.920853,4.510453,28992,169
8319,3215002,41711,51.923946,4.488537,28992,1
8320,3215004,44884,51.930134,4.477163,28992,79
8321,3215006,43698,51.922871,4.499533,28992,430
8322,3215011,113383,51.918358,4.481753,28992,170
8323,3215012,26533,51.919708,4.476747,28992,427
8324,3214976,131928,51.918648,4.47241,28992,5
8325,3214959,83646,51.930099,4.477181,28992,278
8326,3215019,13477,51.924206,4.468942,28992,277
8327,3215021,191571,51.916454,4.481522,28992,291
8328,3215022,58530,51.919704,4.511675,28992,387
8329,3215024,110580,51.957073,4.49133,28992,369
8330,3215028,18177,51.92305,4.498195,28992,388
8331,3215030,13477,51.923809,4.483255,28992,205
8332,3215041,38933,51.918324,4.445012,28992,97
8333,3215049,152507,51.936169,4.469995,28992,258
8334,3215053,26812,51.922852,4.493542,28992,322
8335,3215054,30190,51.95797,4.491758,28992,298
8336,3215058,192332,51.919693,4.4875,28992,54
8337,3215060,190517,51.945724,4.480335,28992,390
8338,3215063,36670,51.903854,4.452102,28992,370
8339,3215070,43683,51.913361,4.460872,28992,246
8340,3215072,135630,51.928585,4.483006,28992,205
8341,3215075,82405,51.920998,4.472735,28992,106
8342,3215026,68958,51.92321,4.469723,28992,72
8343,3215080,68958,51.923309,4.469525,28992,3
8344,3215077,60217,51.935749,4.497408,28992,306
8345,3215082,108871,51.916828,4.469461,28992,62
8346,3215083,38894,51.931065,4.456245,28992,288
8347,3215084,37756,51.906883,4.522942,28992,150
8348,3215085,121781,51.921951,4.481002,28992,1
8349,3215087,111128,51.945953,4.47915,28992,55
8350,3215089,17734,51.923527,4.487818,28992,182
8351,3215091,31473,51.905922,4.465549,28992,143
8352,3215092,138914,51.926182,4.51601,28992,470
8353,3215044,170958,51.915932,4.480293,28992,373
8354,3215100,82450,51.923328,4.46952,28992,59
8355,3215104,25471,51.935753,4.490551,28992,231
8356,3215107,67552,51.922722,4.478377,28992,84
8357,3215108,63465,51.906693,4.489205,28992,306
8358,3215112,47794,51.918423,4.47672,28992,402
8359,3215115,169156,51.91684,4.469692,28992,247
8360,3215120,184696,51.919285,4.530145,28992,478
8361,3215125,21924,51.930981,4.50625,28992,432
8362,3215126,12416,51.912376,4.428216,28992,0
8363,3215130,175689,51.928032,4.502048,28992,333
8364,3215131,26533,51.920818,4.473082,28992,95
8365,3215132,105992,51.9044,4.484442,28992,431
8366,3215137,26533,51.920139,4.473377,28992,243
8367,3215138,107866,51.918568,4.48159,28992,99
8368,3215140,190242,51.919006,4.474072,28992,239
8369,3215141,185171,51.928642,4.48288,28992,459
8370,3215142,160765,51.924122,4.493847,28992,157
8371,3215143,12393,51.924969,4.472495,28992,385
8372,3215145,128713,51.923996,4.468431,28992,74
8373,3215147,41392,51.924011,4.4685,28992,360
8374,3215149,58530,51.919617,4.511605,28992,159
8375,3215150,19122,51.913342,4.460957,28992,159
8376,3215153,62388,51.925083,4.476955,28992,8
8377,3215144,165672,51.916443,4.480135,28992,205
8378,3215154,51867,51.920265,4.473935,28992,454
8379,3215156,61037,51.904354,4.484402,28992,239
8380,3215157,24107,51.918232,4.474443,28992,282
8381,3215162,61330,51.927238,4.494226,28992,219
8382,3215165,110580,51.959888,4.472372,28992,196
8383,3215167,65168,51.924534,4.472617,28992,14
8384,3215168,65250,51.924496,4.489563,28992,43
8385,3215172,110580,51.959923,4.472475,28992,277
8386,3215176,88054,51.912457,4.428391,28992,438
8387,3215177,184696,51.921642,4.490235,28992,404
8388,3215180,186774,51.912212,4.453845,28992,187
8389,3215181,139554,51.934753,4.4677,28992,387
8390,3215182,32385,51.92812,4.502105,28992,219
8391,3215183,171099,51.919907,4.476707,28992,297
8392,3215189,116755,51.913052,4.496017,28992,284
8393,3215196,132010,51.919979,4.46593,28992,245
8394,3215190,38031,51.929348,4.476588,28992,403
8395,3215198,184696,51.921925,4.490541,28992,142
8396,3215199,55447,51.924583,4.472658,28992,56
8397,3215201,63011,51.92284,4.493583,28992,321
8398,3215205,22665,51.92012,4.473455,28992,179
8399,3215206,62175,51.92194,4.490507,28992,382
8400,3215207,108557,51.927525,4.467335,28992,71
8401,3215208,175689,51.930855,4.503123,28992,318
8402,3215210,175689,51.928127,4.502165,28992,437
8403,3215212,68615,51.922421,4.478022,28992,350
8404,3215213,61037,51.904434,4.484458,28992,428
8405,3215216,123305,51.921124,4.507932,28992,198
8406,3215220,138914,51.92617,4.516065,28992,320
8407,3215221,108557,51.924911,4.473048,28992,142
8408,3215222,123305,51.919113,4.506953,28992,13
8409,3215223,60997,51.921993,4.490201,28992,343
8410,3215224,137092,51.925308,4.477778,28992,223
8411,3215225,78423,51.916862,4.469532,28992,424
8412,3215227,110580,51.957088,4.491278,28992,254
8413,3215228,64023,51.907017,4.476083,28992,339
8414,3215231,38031,51.933392,4.480657,28992,302
8415,3215232,123305,51.919247,4.506845,28992,202
8416,3215233,97282,51.925945,4.478917,28992,121
8417,3215234,50396,51.923656,4.469188,28992,16
8418,3215235,177128,51.929577,4.53526,28992,217
8419,3215236,74181,51.917164,4.47252,28992,287
8420,3215237,36819,51.922981,4.469228,28992,62
8421,3215238,184032,51.924133,4.46878,28992,394
8422,3215244,61330,51.930023,4.490877,28992,464
8423,3215249,39625,51.922642,4.475948,28992,433
8424,3215255,133693,51.921951,4.490497,28992,23
8425,3215256,133693,51.921955,4.490493,28992,67
8426,3215258,23695,51.920357,4.511533,28992,336
8427,3215259,172318,51.910931,4.476393,28992,268
8428,3215260,165359,51.947586,4.485074,28992,262
8429,3215261,21362,51.933525,4.473437,28992,286
8430,3215262,17677,51.919724,4.51167,28992,436
8431,3215264,192346,51.907341,4.48971,28992,98
8432,3215267,25787,51.918304,4.481658,28992,113
8433,3215269,192050,51.906498,4.475562,28992,150
8434,3215271,18043,51.933231,4.504,28992,301
8435,3215272,35874,51.915504,4.476195,28992,229
8436,3215280,61037,51.907543,4.49453,28992,439
8437,3215281,171073,51.902679,4.495594,28992,131
8438,3215282,25050,51.920597,4.511707,28992,492
8439,3215284,111454,51.91626,4.4794,28992,59
8440,3215285,27074,51.924156,4.489282,28992,105
8441,3215286,111454,51.916264,4.47942,28992,75
8442,3215289,67994,51.921982,4.474065,28992,286
8443,3215290,22665,51.91983,4.47215,28992,57
8444,3215296,113541,51.930882,4.484378,28992,247
8445,3215297,36819,51.925865,4.476352,28992,401
8446,3215301,25787,51.9231,4.482733,28992,90
8447,3215303,38267,51.931778,4.472987,28992,124
8448,3215309,27929,51.904339,4.484435,28992,456
8449,3215313,38869,51.945686,4.480322,28992,202
8450,3215314,52933,51.924515,4.470833,28992,239
8451,3215321,182873,51.918644,4.449085,28992,161
8452,3215322,17496,51.935268,4.482775,28992,285
8453,3215324,119521,51.918304,4.481642,28992,183
8454,3215325,25787,51.923061,4.482687,28992,350
8455,3215328,24014,51.907074,4.46299,28992,451
8456,3215329,19547,51.907387,4.494198,28992,288
8457,3215332,138019,51.922707,4.503768,28992,239
8458,3215333,191571,51.917057,4.472833,28992,367
8459,3215334,24014,51.920094,4.49116,28992,187
8460,3215335,62473,51.915813,4.447299,28992,49
8461,3215338,27828,51.935192,4.480057,28992,98
8462,3215349,40886,51.916199,4.4795,28992,36
8463,3215352,28030,51.916164,4.490062,28992,472
8464,3215354,81015,51.910927,4.476362,28992,349
8465,3215356,32530,51.923004,4.48559,28992,497
8466,3215357,21924,51.931664,4.502995,28992,27
8467,3215359,189809,51.92292,4.503547,28992,319
8468,3215368,47016,51.930828,4.484338,28992,21
8469,3215372,186818,51.908958,4.500371,28992,403
8470,3215375,38267,51.931728,4.472905,28992,305
8471,3215376,59703,51.928436,4.507596,28992,357
8472,3215378,111454,51.917976,4.481709,28992,236
8473,3215379,25471,51.92646,4.479733,28992,335
8474,3215384,21185,51.920448,4.511539,28992,446
8475,3215385,18043,51.931057,4.506057,28992,105
8476,3215392,180603,51.921127,4.481389,28992,134
8477,3215393,56250,51.90728,4.490867,28992,460
8478,3215396,38869,51.945629,4.480322,28992,213
8479,3215315,55150,51.916164,4.490043,28992,332
8480,3215404,119521,51.917343,4.479979,28992,153
8481,3215405,50199,51.938118,4.479585,28992,388
8482,3215407,24198,51.934669,4.488675,28992,147
8483,3215411,180603,51.921864,4.482878,28992,446
8484,3215413,59548,51.935772,4.459823,28992,82
8485,3215414,14164,51.921837,4.482845,28992,150
8486,3215416,12666,51.92099,4.510417,28992,108
8487,3215417,47016,51.930882,4.484328,28992,421
8488,3215418,47016,51.931927,4.486385,28992,480
8489,3215419,58930,51.924221,4.468845,28992,213
8490,3215422,77518,51.931702,4.47307,28992,381
8491,3215423,27929,51.927902,4.509918,28992,44
8492,3215424,25471,51.927788,4.480795,28992,373
8493,3215425,66122,51.92857,4.46656,28992,480
8494,3215428,36885,51.920223,4.512505,28992,449
8495,3215429,188102,51.918655,4.509977,28992,32
8496,3215431,68615,51.921791,4.481365,28992,100
8497,3215436,25471,51.927265,4.481373,28992,189
8498,3215439,40588,51.92638,4.479705,28992,379
8499,3215440,142611,51.901691,4.486824,28992,494
8500,3215442,40588,51.927288,4.481387,28992,37
8501,3215443,142611,51.90176,4.486797,28992,259
8502,3215444,17911,51.920864,4.510332,28992,342
8503,3215449,178792,51.920319,4.47955,28992,397
8504,3215451,68615,51.917416,4.479979,28992,378
8505,3215447,141864,51.927864,4.481685,28992,27
8506,3215456,15319,51.920242,4.512498,28992,414
8507,3215457,36703,51.904396,4.50217,28992,145
8508,3215458,21924,51.931332,4.507375,28992,9
8509,3215460,24198,51.935818,4.491268,28992,366
8510,3215463,68615,51.921234,4.481747,28992,401
8511,3215467,180603,51.921883,4.48279,28992,37
8512,3215469,17298,51.911022,4.477537,28992,8
8513,3215470,36885,51.919796,4.513112,28992,113
8514,3215472,63863,51.933102,4.474225,28992,60
8515,3215475,22729,51.921692,4.481135,28992,335
